Seq_1	Seq_2	Ka	Ks	Ka_Ks	EffectiveLen	AverageS-sites	AverageN-sites	cN	cS	pN	pS	Note
Pno01G004423.t1	Pno12G003830.t1	0.29996593862653775	1.7202985687679655	0.1743685335048356	2127.0	543.4999999999995	1583.5000000000005	391.50000000000006	366.5	0.2472371329333754	0.6743330266789334	
Pno01G004438.t1	Pno12G003693.t1	0.3394741056968032	5.329647163241179	0.0636954183455467	1179.0	271.0000000000002	907.9999999999998	247.91666666666666	203.08333333333331	0.27303597650513955	0.7493849938499378	
Pno01G004443.t1	Pno12G003603.t1	0.3363553780767067	3.6109207985626712	0.09314947539436287	1233.0	280.83333333333337	952.1666666666666	258.0833333333333	208.91666666666663	0.2710484859093296	0.7439169139465873	
Pno01G012967.t1	Pno12G000130.t1	0.34453415457599657	NaN	NaN	516.0	123.83333333333324	392.16666666666674	108.33333333333334	110.66666666666666	0.2762430939226519	0.893674293405115	High Sequence Divergence Value (pS>=0.75)
Pno01G013261.t2	Pno12G011767.t1	0.03957956182236742	1.3361086177591004	0.029623012153569984	591.0	137.08333333333331	453.9166666666667	17.5	85.5	0.038553332109418026	0.6237082066869302	
Pno01G013444.t1	Pno12G010740.t2	0.10876116475046269	2.236997870068199	0.048619252707266504	468.0	99.24999999999993	368.7500000000001	37.33333333333333	70.66666666666667	0.1012429378531073	0.712006717044501	
Pno01G013888.t1	Pno12G006219.t1	0.3280640779929026	1.7725858787983082	0.18507654941678062	1341.0	291.66666666666674	1049.3333333333333	278.83333333333337	198.16666666666666	0.2657242693773825	0.6794285714285713	
Pno01G013962.t1	Pno12G004140.t1	0.6335066969037062	1.413733198545112	0.44810908985914366	1101.0	254.66666666666706	846.3333333333329	362.00000000000006	162.00000000000006	0.4277274517526588	0.636125654450261	
Pno01G014029.t1	Pno12G004035.t1	0.3255714083328369	1.6852705498650329	0.1931864342843413	1584.0	370.4999999999996	1213.5000000000005	320.5	248.49999999999994	0.26411207251751123	0.6707152496626186	
Pno01G014395.t1	Pno12G003116.t1	0.3084933482484821	2.0911384416093792	0.147524115147087	1527.0	378.74999999999955	1148.2500000000005	290.41666666666663	266.5833333333334	0.25292111183685306	0.7038503850385049	
Pno01G003869.t1	Pno02G005210.t1	0.39440174401400785	1.1518360165231516	0.3424113661634928	819.0	180.25000000000023	638.7499999999998	195.91666666666666	106.08333333333333	0.30671885192433146	0.5885344429033742	
Pno01G003955.t1	Pno02G005282.t1	0.5753167694689285	1.8183561829523045	0.3163938808373822	975.0	203.33333333333357	771.6666666666665	310.0	139.00000000000003	0.4017278617710584	0.6836065573770486	
Pno01G003963.t1	Pno02G005292.t1	0.22124590000393854	2.845433896238695	0.07775471442032013	2190.0	545.4999999999993	1644.5000000000007	315.08333333333337	399.9166666666667	0.19159825681564807	0.7331194622670343	
Pno01G003998.t1	Pno02G005317.t1	0.17176983251986155	1.3326241172212878	0.1288959356956756	1509.0	371.2499999999999	1137.75	174.66666666666666	231.33333333333331	0.15351937303156815	0.6231200897867566	
Pno01G004030.t1	Pno02G005335.t1	0.25082765593545886	1.803505070989163	0.13907787672473146	1728.0	370.0833333333327	1357.9166666666674	289.5	252.5	0.21319423135931256	0.6822787660436851	
Pno01G004073.t1	Pno02G005348.t1	0.3845925610732166	2.7486242207483387	0.13992184095958657	537.0	131.24999999999994	405.75000000000006	122.08333333333333	95.91666666666667	0.30088313822140067	0.7307936507936511	
Pno01G004110.t1	Pno02G005359.t1	0.30299093928259513	1.3804672527454167	0.2194843366838432	480.0	113.58333333333324	366.41666666666674	91.33333333333334	71.66666666666666	0.2492608596770525	0.6309611151870878	
Pno01G004128.t1	Pno02G005372.t2	0.29600432479271116	2.768637937283639	0.10691333843497296	1878.0	453.4166666666657	1424.5833333333344	348.4166666666667	331.5833333333333	0.24457443696987408	0.7312993934938445	
Pno01G004130.t1	Pno02G005373.t2	0.2048644096784526	1.3484119311707106	0.15193013718039886	3042.0	668.9166666666665	2373.0833333333335	425.4166666666667	418.5833333333333	0.179267479018155	0.6257630497072382	
Pno01G004136.t1	Pno02G005378.t1	0.3659340539135162	NaN	NaN	387.0	90.58333333333327	296.41666666666674	85.83333333333333	79.16666666666667	0.2895698622434635	0.8739650413983447	High Sequence Divergence Value (pS>=0.75)
Pno01G004178.t1	Pno02G005412.t1	0.41309408564144345	2.8723136539069896	0.14381928139343106	759.0	175.2500000000001	583.7499999999998	185.41666666666669	128.58333333333334	0.3176302640970737	0.733713742272943	
Pno01G004215.t1	Pno02G005420.t1	0.21185674819590528	3.2030219640221143	0.06614277097552947	918.0	222.66666666666686	695.3333333333333	128.33333333333331	164.66666666666666	0.18456375838926173	0.7395209580838317	
Pno01G004227.t1	Pno02G005452.t1	0.5869434434233971	5.575249905122758	0.10527661601035865	849.0	188.00000000000026	660.9999999999998	269.08333333333326	140.91666666666666	0.4070852244074635	0.7495567375886514	
Pno01G010640.t1	Pno02G003114.t1	0.3195514152693901	NaN	NaN	792.0	189.25000000000017	602.7499999999998	156.83333333333334	148.16666666666669	0.26019632241117113	0.7829150154117123	High Sequence Divergence Value (pS>=0.75)
Pno01G010773.t1	Pno02G003146.t1	0.17240534684262823	1.3692337424971184	0.12591374393696048	2334.0	537.7499999999986	1796.2500000000014	276.6666666666667	338.33333333333326	0.15402458826258397	0.6291647295831411	
Pno01G010856.t1	Pno02G003149.t1	0.18919507160741456	1.823335406118019	0.10376317542707145	357.0	79.91666666666669	277.08333333333337	46.333333333333336	54.666666666666664	0.16721804511278193	0.6840458811261729	
Pno01G011055.t1	Pno02G003157.t1	0.34157830038175374	2.796090600695168	0.12216281557429866	1089.0	269.2500000000001	819.7499999999999	224.91666666666666	197.08333333333334	0.2743722679678764	0.7319715258433919	
Pno01G011143.t1	Pno02G003166.t1	0.3373187317399946	1.1557892924158288	0.29185140747837485	954.0	213.5000000000001	740.4999999999999	201.1666666666667	125.83333333333333	0.27166329056943517	0.5893832943013267	
Pno01G011503.t1	Pno02G003295.t1	0.373723920267254	1.377082585839097	0.27138816808109806	2703.0	599.3333333333323	2103.6666666666674	619.1666666666666	377.83333333333326	0.29432736491839634	0.6304226918798674	
Pno01G011529.t1	Pno02G003304.t1	0.26028088173379305	1.678371501924314	0.15507942159132918	3348.0	812.583333333336	2535.4166666666642	557.5833333333335	544.4166666666665	0.21991783073130677	0.6699825658906755	
Pno01G011610.t1	Pno02G003305.t1	0.008281657646762097	1.0537128138339364	0.00785950169537112	495.0	130.74999999999997	364.25	3.0	74.0	0.008236101578586136	0.5659655831739963	
Pno01G011792.t1	Pno02G003337.t1	0.036982281467007494	2.000178867743279	0.018489487147083556	408.0	103.16666666666663	304.83333333333337	11.0	72.0	0.036085292509568066	0.6978998384491117	
Pno01G012051.t2	Pno02G003361.t1	0.5695391591567202	2.1629925864799655	0.2633107310291724	1089.0	260.33333333333366	828.6666666666663	330.66666666666663	184.33333333333331	0.39903459372485933	0.708066581306017	
Pno01G015289.t1	Pno02G006940.t1	0.245543220274623	NaN	NaN	426.0	83.7499999999999	342.2500000000001	71.66666666666666	69.33333333333334	0.20939858777696607	0.827860696517414	High Sequence Divergence Value (pS>=0.75)
Pno01G015373.t1	Pno02G006962.t1	0.30669521447663894	1.409731919391569	0.21755569995819246	2748.0	626.0000000000007	2121.999999999999	534.1666666666665	397.8333333333333	0.2517279296261389	0.635516506922257	
Pno01G015450.t1	Pno02G006965.t1	0.286750307540959	1.4934640086556994	0.1920034938097165	2565.0	622.4166666666672	1942.5833333333328	462.9166666666667	403.08333333333326	0.2382995152503111	0.6476101218369252	
Pno01G015468.t1	Pno02G006983.t1	0.24277766557027666	1.1819273485106494	0.20540828154640944	414.0	100.99999999999993	313.0000000000001	64.91666666666666	60.083333333333336	0.2074014909478167	0.5948844884488453	
Pno01G015529.t1	Pno02G007003.t1	0.2684286257966121	1.5229548093530414	0.17625514831306247	1554.0	352.9999999999996	1201.0000000000005	271.0	230.0	0.22564529558701074	0.6515580736543917	
Pno01G015759.t1	Pno02G007032.t2	0.2676366783376015	2.1934338849732633	0.12201720789084275	897.0	235.41666666666688	661.583333333333	148.91666666666669	167.08333333333334	0.22509132132510404	0.7097345132743357	
Pno01G015815.t1	Pno02G007033.t1	0.2608843057629042	1.1555886660144274	0.22575879587213527	738.0	190.7500000000001	547.2499999999999	120.58333333333333	112.41666666666667	0.22034414496726057	0.5893403232852771	
Pno01G015943.t1	Pno02G007039.t1	0.14339615350443735	4.38265831277385	0.03271898999894422	1659.0	402.49999999999943	1256.5000000000005	163.99999999999997	301.0	0.13052128929566248	0.7478260869565228	
Pno01G016090.t4	Pno02G007060.t2	0.28528808305905506	2.10485922889688	0.135537844594277	2277.0	508.49999999999795	1768.500000000002	419.6666666666667	358.33333333333337	0.2373009141456976	0.7046869878728315	
Pno01G004321.t1	Pno02G005535.t1	0.33694240207477233	NaN	NaN	1167.0	278.16666666666686	888.8333333333331	241.24999999999997	216.75000000000003	0.27142321395087193	0.7792091072498498	High Sequence Divergence Value (pS>=0.75)
Pno01G004387.t1	Pno02G005571.t1	0.6453431762480977	NaN	NaN	873.0	193.08333333333348	679.9166666666665	294.24999999999994	158.74999999999997	0.4327736242186543	0.8221838584376341	High Sequence Divergence Value (pS>=0.75)
Pno01G004397.t1	Pno02G005599.t1	0.3851782445123876	0.8926141865304766	0.43151705442812427	654.0	167.66666666666674	486.33333333333326	146.5	87.5	0.30123372172721047	0.5218687872763417	
Pno01G004443.t1	Pno02G005620.t1	0.2627200991084921	NaN	NaN	1269.0	284.66666666666674	984.3333333333333	218.16666666666666	214.83333333333331	0.2216390111750762	0.7546838407494143	High Sequence Divergence Value (pS>=0.75)
Pno01G004465.t2	Pno02G005660.t1	0.1409792870124967	1.188115085422702	0.11865793873186936	1392.0	312.4166666666666	1079.5833333333335	138.75	186.25	0.1285218062524122	0.5961589757268607	
Pno01G004466.t1	Pno02G005662.t1	0.7452162919071124	3.6522024860973867	0.20404572165532472	1638.0	376.3333333333328	1261.6666666666672	595.9166666666667	280.0833333333334	0.4723249669749008	0.7442426926483627	
Pno01G004468.t1	Pno02G005671.t1	0.2815599430516666	2.1277974033312312	0.13232460130408222	1092.0	260.2500000000002	831.7499999999998	195.25000000000003	183.74999999999997	0.23474601743312304	0.7060518731988465	
Pno01G004470.t2	Pno02G005674.t2	0.28557048743505037	1.7023079901036002	0.1677548887129825	672.0	157.25000000000006	514.75	122.25000000000001	105.75	0.23749392909179215	0.6724960254372017	
Pno01G004488.t1	Pno02G005684.t1	0.4137519863006472	2.029913212834905	0.2038274265542692	969.0	222.16666666666708	746.8333333333329	237.5	155.49999999999997	0.31800937290783327	0.6999249812453099	
Pno01G003088.t2	Pno02G004802.t2	0.34732945220462474	2.5876019105791066	0.13422831803632895	1155.0	280.91666666666674	874.0833333333333	243.0	203.99999999999997	0.2780055296024407	0.7261940077128446	
Pno01G003335.t1	Pno02G004896.t1	0.3144015733787578	0.9214032833626637	0.341220374461168	597.0	145.0	452.0	116.08333333333334	76.91666666666666	0.25682153392330387	0.5304597701149425	
Pno01G003471.t1	Pno02G004944.t1	0.26736423868208536	1.6104510087734436	0.1660182378883516	1698.0	377.41666666666606	1320.583333333334	297.0	249.99999999999997	0.2249006121032371	0.6623978803267839	
Pno01G003534.t1	Pno02G005003.t2	0.4133815944655587	2.481279894143315	0.16660014673930307	1467.0	347.83333333333314	1119.166666666667	355.6666666666667	251.33333333333337	0.31779597915115404	0.722568279827504	
Pno01G003573.t1	Pno02G005009.t1	0.576194548512367	NaN	NaN	390.0	85.58333333333334	304.4166666666667	122.41666666666666	64.58333333333333	0.4021352313167259	0.7546251217137292	High Sequence Divergence Value (pS>=0.75)
Pno01G003599.t1	Pno02G005017.t1	0.36943400000590876	1.080994866524963	0.3417537043385928	1062.0	246.41666666666688	815.583333333333	237.91666666666663	141.08333333333331	0.29171349749667935	0.5725397362191404	
Pno01G003609.t1	Pno02G005023.t1	0.45057491420778933	1.368476654880741	0.32925290511956573	1152.0	257.6666666666672	894.3333333333328	302.91666666666663	162.08333333333331	0.33870667163622825	0.6290426908150051	
Pno01G005455.t1	Pno02G014907.t1	0.12996401304751298	0.4453680036485955	0.2918126402947825	1125.0	243.6666666666672	881.3333333333328	105.16666666666667	81.83333333333334	0.11932677760968238	0.3358413132694931	
Pno01G005468.t1	Pno02G014227.t1	0.4072996667657904	1.2041458792696949	0.3382477769328202	1419.0	340.3333333333331	1078.666666666667	339.0	204.0	0.3142768850432632	0.5994123408423119	
Pno01G005473.t1	Pno02G014214.t1	0.3095467040297803	1.8099145119275812	0.1710283563062375	522.0	113.24999999999986	408.7500000000001	103.66666666666667	77.33333333333333	0.2536187563710499	0.6828550404709354	
Pno01G005491.t1	Pno02G014118.t2	0.05489058881436663	1.1611822592361873	0.04727129473238167	2295.0	575.7500000000002	1719.2499999999998	91.0	340.0	0.05293005671077505	0.5905340859748153	
Pno01G005533.t1	Pno02G013787.t1	0.2628652363644717	1.9520883036287122	0.13465847619487029	1980.0	439.9166666666655	1540.0833333333344	341.49999999999994	305.5	0.22174124776797774	0.6944497063837867	
Pno01G005553.t2	Pno02G013560.t1	0.13940942827387393	1.5234599969418021	0.09150842723387867	3393.0	797.750000000002	2595.249999999998	330.16666666666663	519.8333333333333	0.12721959991009224	0.6516243601796702	
Pno01G005573.t1	Pno02G013525.t2	0.24413892611339982	1.6200959187852733	0.1506941183435929	1140.0	273.416666666667	866.583333333333	180.58333333333331	181.41666666666666	0.20838542167516114	0.6635172203596456	
Pno01G006753.t1	Pno03G004086.t2	0.12780099165339076	1.6355851643323853	0.07813777872310103	357.0	80.41666666666661	276.58333333333337	32.5	53.5	0.1175052726724917	0.6652849740932647	
Pno01G006792.t4	Pno03G004094.t1	0.4392951989543311	1.6203924078643457	0.2711042071181486	495.0	106.99999999999996	388.00000000000006	129.0	71.0	0.33247422680412364	0.6635514018691592	
Pno01G006804.t1	Pno03G004112.t1	0.172886274796754	1.4544250549593574	0.1188691532831062	1092.0	257.0833333333337	834.9166666666663	128.91666666666669	165.08333333333331	0.15440662740792505	0.6421393841166927	
Pno01G006890.t1	Pno03G004123.t1	0.1415131879363374	1.5279844341730895	0.09261428635751852	1566.0	344.0833333333328	1221.9166666666672	157.58333333333334	224.41666666666666	0.1289640591966173	0.6522160329377583	
Pno01G006985.t1	Pno03G004128.t1	0.4541259563904584	1.6905995322060747	0.26861829057640063	711.0	156.66666666666666	554.3333333333333	188.83333333333334	105.16666666666667	0.34064942874323517	0.6712765957446809	
Pno01G007148.t3	Pno03G004147.t6	0.6836507700051205	1.619124109723478	0.4222349391868902	1077.0	255.50000000000043	821.4999999999995	368.49999999999994	169.49999999999997	0.44856968959220955	0.6634050880626211	
Pno01G007239.t1	Pno03G004149.t1	0.20787572075929334	1.0284357508965414	0.2021280576624035	1230.0	282.1666666666669	947.833333333333	172.08333333333331	157.91666666666669	0.18155442236680153	0.5596574128765501	
Pno01G007605.t1	Pno03G004174.t2	0.33457316917489666	3.8698702525747617	0.08645591385196785	1359.0	324.0833333333331	1034.916666666667	279.3333333333333	241.66666666666669	0.2699090103873097	0.7456929802005663	
Pno01G007946.t1	Pno03G004190.t1	0.28897959008102403	2.5046079521282536	0.11537917135313248	1878.0	429.33333333333246	1448.6666666666674	347.4166666666667	310.5833333333333	0.23981822365393454	0.7234083850931692	
Pno01G007961.t2	Pno03G004193.t1	0.11559127936922098	1.7666872162738663	0.06542826500608039	1047.0	248.0833333333336	798.9166666666665	85.58333333333333	168.41666666666669	0.10712423072911235	0.6788713469936171	
Pno01G007965.t1	Pno03G004197.t1	0.04048525352445313	1.3550980099444445	0.029876254874075803	339.0	72.58333333333337	266.41666666666663	10.5	45.5	0.03941194870190805	0.6268656716417907	
Pno01G008034.t1	Pno03G004228.t1	0.6522870636483371	NaN	NaN	537.0	120.99999999999989	416.0000000000001	181.24999999999997	104.74999999999999	0.4356971153846152	0.8657024793388437	High Sequence Divergence Value (pS>=0.75)
Pno01G008344.t1	Pno03G004249.t1	0.37042218134508015	1.6418700131246216	0.22560993159265666	540.0	123.49999999999989	416.5000000000001	121.75	82.25	0.2923169267707082	0.6659919028340087	
Pno01G008359.t1	Pno03G004272.t1	0.21509075926937182	1.9981940688271003	0.10764257717751398	2364.0	532.4166666666654	1831.5833333333344	342.5	371.5	0.18699667864780006	0.6977617780560355	
Pno01G008551.t2	Pno03G004280.t1	0.3802936905833647	1.225021873889512	0.3104382857882458	510.0	117.49999999999989	392.5000000000001	117.08333333333333	70.91666666666667	0.29830148619957525	0.6035460992907807	
Pno01G009078.t3	Pno03G004323.t1	0.46079085155445065	1.71668384332037	0.26841916952116224	1206.0	266.3333333333336	939.6666666666664	323.5	179.5	0.34427101809152194	0.6739674593241545	
Pno01G009102.t1	Pno03G004324.t1	0.09347760696020316	0.9653849714692637	0.09682935794819272	570.0	133.8333333333333	436.1666666666667	38.333333333333336	72.66666666666667	0.08788689338937715	0.5429638854296391	
Pno01G009159.t1	Pno03G004338.t2	0.413340473432771	2.364099391532724	0.1748405650427365	2439.0	552.1666666666656	1886.8333333333344	599.5833333333333	396.4166666666667	0.3177722816005651	0.7179293691518276	
Pno01G009274.t2	Pno03G004371.t1	0.13670332480282804	1.202356633709515	0.11369615384502886	1290.0	299.0833333333336	990.9166666666665	123.83333333333336	179.16666666666663	0.12496846354385674	0.5990526609083303	
