Pno08G004688	b0696ac918fce3d50980a5360ac20c41	1158	PRINTS	PR00364	Disease resistance protein signature	221	236	2.5E-24	T	24-04-2022	-	-
Pno08G004688	b0696ac918fce3d50980a5360ac20c41	1158	Gene3D	G3DSA:3.40.50.300	-	191	350	1.1E-30	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004688	b0696ac918fce3d50980a5360ac20c41	1158	SUPERFAMILY	SSF52047	RNI-like	836	1017	6.2E-13	T	24-04-2022	-	-
Pno08G004688	b0696ac918fce3d50980a5360ac20c41	1158	Gene3D	G3DSA:1.10.8.430	-	356	441	4.8E-19	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno08G004688	b0696ac918fce3d50980a5360ac20c41	1158	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	190	451	3.51E-62	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004688	b0696ac918fce3d50980a5360ac20c41	1158	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	28	709	4.8E-204	T	24-04-2022	-	-
Pno08G004688	b0696ac918fce3d50980a5360ac20c41	1158	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	926	948	7.280716	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	PRINTS	PR00364	Disease resistance protein signature	424	438	1.0E-14	T	24-04-2022	-	-
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	PRINTS	PR00364	Disease resistance protein signature	229	244	1.0E-14	T	24-04-2022	-	-
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	PRINTS	PR00364	Disease resistance protein signature	313	327	1.0E-14	T	24-04-2022	-	-
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	Pfam	PF00931	NB-ARC domain	228	451	1.7E-30	T	24-04-2022	IPR002182	NB-ARC
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	PANTHER	PTHR23155	DISEASE RESISTANCE PROTEIN RP	57	436	6.5E-31	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	Coils	Coil	Coil	130	150	-	T	24-04-2022	-	-
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	194	439	1.03E-36	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	Gene3D	G3DSA:1.10.8.430	-	389	451	1.4E-6	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	PANTHER	PTHR23155:SF759	DISEASE RESISTANCE RPP13-LIKE PROTEIN 4	57	436	6.5E-31	T	24-04-2022	-	-
Pno01G007333	117d882d7580d9a7bd2f750bb8c6422f	459	Gene3D	G3DSA:3.40.50.300	-	198	384	1.4E-27	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G011836	7749eade7666acae80867fad6b237f90	397	Pfam	PF00931	NB-ARC domain	164	383	1.5E-37	T	24-04-2022	IPR002182	NB-ARC
Pno04G011836	7749eade7666acae80867fad6b237f90	397	Gene3D	G3DSA:1.10.8.430	-	314	397	2.1E-13	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno04G011836	7749eade7666acae80867fad6b237f90	397	PANTHER	PTHR33463	-	14	381	3.8E-59	T	24-04-2022	-	-
Pno04G011836	7749eade7666acae80867fad6b237f90	397	PANTHER	PTHR33463:SF57	PHOSPHATASE, PUTATIVE-RELATED	14	381	3.8E-59	T	24-04-2022	-	-
Pno04G011836	7749eade7666acae80867fad6b237f90	397	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	145	389	2.06E-35	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G011836	7749eade7666acae80867fad6b237f90	397	Gene3D	G3DSA:3.40.50.300	-	151	311	3.2E-21	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G011836	7749eade7666acae80867fad6b237f90	397	PRINTS	PR00364	Disease resistance protein signature	182	197	1.9E-11	T	24-04-2022	-	-
Pno04G011836	7749eade7666acae80867fad6b237f90	397	PRINTS	PR00364	Disease resistance protein signature	348	362	1.9E-11	T	24-04-2022	-	-
Pno04G011836	7749eade7666acae80867fad6b237f90	397	PRINTS	PR00364	Disease resistance protein signature	255	269	1.9E-11	T	24-04-2022	-	-
Pno04G011836	7749eade7666acae80867fad6b237f90	397	Coils	Coil	Coil	32	66	-	T	24-04-2022	-	-
Pno11G003820	13fb8054aee61d4bb080ae74c34e24c2	228	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	15	108	8.4E-21	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno11G003820	13fb8054aee61d4bb080ae74c34e24c2	228	SUPERFAMILY	SSF52058	L domain-like	19	223	1.5E-34	T	24-04-2022	-	-
Pno11G003820	13fb8054aee61d4bb080ae74c34e24c2	228	Pfam	PF13855	Leucine rich repeat	145	205	1.2E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno11G003820	13fb8054aee61d4bb080ae74c34e24c2	228	PANTHER	PTHR48063	LRR RECEPTOR-LIKE KINASE	22	223	9.0E-42	T	24-04-2022	-	-
Pno11G003820	13fb8054aee61d4bb080ae74c34e24c2	228	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	109	223	1.3E-19	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno11G003820	13fb8054aee61d4bb080ae74c34e24c2	228	PANTHER	PTHR48063:SF13	RECEPTOR-LIKE PROTEIN 12 ISOFORM X1	22	223	9.0E-42	T	24-04-2022	-	-
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	Gene3D	G3DSA:3.30.565.10	-	138	229	1.8E-17	T	24-04-2022	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	Pfam	PF00204	DNA gyrase B	204	241	1.4E-7	T	24-04-2022	IPR013506	DNA topoisomerase, type IIA, subunit B, domain 2
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like	202	251	3.98E-9	T	24-04-2022	IPR020568	Ribosomal protein S5 domain 2-type fold
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	SUPERFAMILY	SSF52047	RNI-like	22	115	4.97E-14	T	24-04-2022	-	-
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	PANTHER	PTHR10169	DNA TOPOISOMERASE/GYRASE	141	207	1.9E-36	T	24-04-2022	-	-
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	PANTHER	PTHR10169	DNA TOPOISOMERASE/GYRASE	206	238	1.9E-36	T	24-04-2022	-	-
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	Pfam	PF13516	Leucine Rich repeat	65	84	0.0024	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	11	126	7.3E-15	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	SUPERFAMILY	SSF55874	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	141	211	1.88E-10	T	24-04-2022	IPR036890	Histidine kinase/HSP90-like ATPase superfamily
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	PANTHER	PTHR10169:SF38	DNA TOPOISOMERASE 2	141	207	1.9E-36	T	24-04-2022	-	-
Pno06G015047	7910c3754c64f03f66bbfd456fc99a04	280	PANTHER	PTHR10169:SF38	DNA TOPOISOMERASE 2	206	238	1.9E-36	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Gene3D	G3DSA:1.10.8.430	-	358	441	1.1E-11	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	705	726	7.704254	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Pfam	PF00931	NB-ARC domain	202	427	2.2E-24	T	24-04-2022	IPR002182	NB-ARC
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	19	5.0	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	180	451	3.32E-54	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	616	745	5.3E-140	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	15	543	5.3E-140	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Pfam	PF13855	Leucine rich repeat	682	735	6.6E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Coils	Coil	Coil	1425	1425	-	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	SMART	SM00369	LRR_typ_2	634	656	78.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	SMART	SM00369	LRR_typ_2	703	726	0.84	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	SMART	SM00369	LRR_typ_2	657	680	8.2	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Gene3D	G3DSA:3.40.50.10140	-	15	186	1.9E-66	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PANTHER	PTHR11017:SF391	DISEASE RESISTANCE PROTEIN (TIR-NBS-LRR CLASS), PUTATIVE-RELATED	15	543	5.3E-140	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Pfam	PF05055	Protein of unknown function (DUF677)	1357	1424	9.9E-15	T	24-04-2022	IPR007749	Protein of unknown function DUF677
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Pfam	PF05055	Protein of unknown function (DUF677)	1018	1207	7.5E-32	T	24-04-2022	IPR007749	Protein of unknown function DUF677
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	SUPERFAMILY	SSF52058	L domain-like	497	794	1.28E-36	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	ProSiteProfiles	PS50104	TIR domain profile.	19	186	35.565002	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	SUPERFAMILY	SSF52200	Toll/Interleukin receptor TIR domain	13	162	1.57E-42	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	SMART	SM00255	till_3	20	160	1.1E-44	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Gene3D	G3DSA:3.40.50.300	-	187	350	2.5E-27	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PRINTS	PR00364	Disease resistance protein signature	221	236	1.6E-19	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PRINTS	PR00364	Disease resistance protein signature	724	740	1.6E-19	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PRINTS	PR00364	Disease resistance protein signature	299	313	1.6E-19	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PRINTS	PR00364	Disease resistance protein signature	392	406	1.6E-19	T	24-04-2022	-	-
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Pfam	PF01582	TIR domain	20	201	2.1E-45	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	528	785	2.3E-38	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno11G004415	9ea1b4a99a5e142ec921da8e9c9ad602	1425	PANTHER	PTHR11017:SF391	DISEASE RESISTANCE PROTEIN (TIR-NBS-LRR CLASS), PUTATIVE-RELATED	616	745	5.3E-140	T	24-04-2022	-	-
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	227	317	8.0E-22	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	PANTHER	PTHR27000	LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN-RELATED	5	464	7.6E-209	T	24-04-2022	-	-
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	SUPERFAMILY	SSF52058	L domain-like	76	425	6.12E-52	T	24-04-2022	-	-
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	318	422	8.9E-22	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	58	226	1.1E-27	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	Pfam	PF13855	Leucine rich repeat	257	312	3.7E-9	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	Pfam	PF13855	Leucine rich repeat	317	363	2.1E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	Pfam	PF13855	Leucine rich repeat	160	219	3.2E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	SMART	SM00369	LRR_typ_2	182	206	21.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	SMART	SM00369	LRR_typ_2	276	299	380.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	SMART	SM00369	LRR_typ_2	300	325	41.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	SMART	SM00369	LRR_typ_2	350	373	0.57	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	SMART	SM00369	LRR_typ_2	228	251	320.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	208	230	7.588744	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	PRINTS	PR00019	Leucine-rich repeat signature	350	363	4.7E-5	T	24-04-2022	-	-
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	PRINTS	PR00019	Leucine-rich repeat signature	209	222	4.7E-5	T	24-04-2022	-	-
Pno04G005165	44e1bfad266712aba337c2bda53ba289	496	PANTHER	PTHR27000:SF714	PROTEIN TOO MANY MOUTHS	5	464	7.6E-209	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752	LEUCINE-RICH REPEAT-CONTAINING	16	894	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752	LEUCINE-RICH REPEAT-CONTAINING	1127	1196	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752:SF105	NB-ARC-RELATED	16	894	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	14	258	8.82E-19	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Coils	Coil	Coil	80	100	-	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Gene3D	G3DSA:3.40.50.300	-	1	160	9.9E-15	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	464	654	4.7E-30	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	1061	1239	3.1E-15	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	655	796	8.7E-25	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SUPERFAMILY	SSF52058	L domain-like	392	648	7.94E-34	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752:SF105	NB-ARC-RELATED	1209	1289	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752:SF105	NB-ARC-RELATED	1127	1196	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SUPERFAMILY	SSF52058	L domain-like	635	1259	3.74E-40	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PRINTS	PR00364	Disease resistance protein signature	112	126	1.2E-8	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PRINTS	PR00364	Disease resistance protein signature	587	603	1.2E-8	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PRINTS	PR00364	Disease resistance protein signature	22	37	1.2E-8	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	473	496	42.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	797	820	330.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	867	891	120.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	657	681	150.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	682	707	130.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	448	472	240.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	614	637	41.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	752	779	66.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	727	751	88.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	SMART	SM00369	LRR_typ_2	589	613	230.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752	LEUCINE-RICH REPEAT-CONTAINING	1009	1106	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	797	906	3.7E-18	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	377	463	9.1E-6	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Pfam	PF00931	NB-ARC domain	11	124	5.9E-13	T	24-04-2022	IPR002182	NB-ARC
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752:SF105	NB-ARC-RELATED	1009	1106	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	PANTHER	PTHR45752	LEUCINE-RICH REPEAT-CONTAINING	1209	1289	1.4E-143	T	24-04-2022	-	-
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Pfam	PF13855	Leucine rich repeat	521	577	2.5E-6	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Pfam	PF13855	Leucine rich repeat	451	507	1.0E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G007304	7faa2586e9f8d1e18a244c59c50f514e	1316	Pfam	PF13855	Leucine rich repeat	660	715	3.1E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	PANTHER	PTHR45752:SF66	PLANT INTRACELLULAR RAS-GROUP-RELATED LRR PROTEIN	35	355	2.3E-137	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	PANTHER	PTHR45752	LEUCINE-RICH REPEAT-CONTAINING	35	355	2.3E-137	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	228	249	8.343412	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SUPERFAMILY	SSF52058	L domain-like	43	272	1.7E-40	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00369	LRR_typ_2	178	201	11.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00369	LRR_typ_2	226	249	0.01	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00369	LRR_typ_2	61	84	11.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00369	LRR_typ_2	155	177	6.9	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00369	LRR_typ_2	131	154	130.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00369	LRR_typ_2	85	107	19.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00369	LRR_typ_2	108	130	41.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	21	322	3.5E-48	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	Pfam	PF13855	Leucine rich repeat	226	262	7.4E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	Pfam	PF13855	Leucine rich repeat	66	121	7.0E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00364	LRR_bac_2	155	174	43.0	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00364	LRR_bac_2	226	245	0.55	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00364	LRR_bac_2	178	197	130.0	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00364	LRR_bac_2	201	222	290.0	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00364	LRR_bac_2	61	80	100.0	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00364	LRR_bac_2	131	150	0.6	T	24-04-2022	-	-
Pno09G002149	ad52f80268e0f100a0137a2d47eb54a4	362	SMART	SM00364	LRR_bac_2	108	127	46.0	T	24-04-2022	-	-
Pno04G011669	7d6650df7141e1537a24f3d97b4d4f84	784	Coils	Coil	Coil	32	59	-	T	24-04-2022	-	-
Pno04G011669	7d6650df7141e1537a24f3d97b4d4f84	784	SUPERFAMILY	SSF52058	L domain-like	387	776	1.81E-17	T	24-04-2022	-	-
Pno04G011669	7d6650df7141e1537a24f3d97b4d4f84	784	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	409	784	5.7E-23	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno04G011669	7d6650df7141e1537a24f3d97b4d4f84	784	Gene3D	G3DSA:1.10.8.430	-	255	337	1.6E-11	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno04G011669	7d6650df7141e1537a24f3d97b4d4f84	784	Gene3D	G3DSA:3.40.50.300	-	118	221	3.1E-6	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
